vorfall,id,wochentag,dauer,kategorie,jahr,monat,datum,linie,vorfall_text,stoerungsart,meldung,start,ende,linienbezeichnung
Verkehrsunfall,368,Donnerstag,45,low,2015,6,25.06.15,6,Verkehrsunfall,Stoerung,Auf der Linie 6 ist infolge eines Verkehrsunfalls mit unregelmaessigem Betrieb zu rechnen.,25.06.15 17:41,25.06.15 18:25,Fischermätteli - Worb Dorf
Verkehrsueberlastung,369,Dienstag,68,low,2015,6,30.06.15,10,Verkehrsueberlastung,Stoerung,Auf der Linie 10 ist infolge Verkehrueberlastung mit unregelmaessigem Betrieb zu rechnen.,30.06.15 17:22,30.06.15 18:30,Köniz Schliern - Ostermundigen Rüti
Bauarbeiten,370,Samstag,1462,high,2015,7,11.07.15,10,Bauarbeiten,Geplante Stoerung,11.07.2015: Die Linie 10 faehrt infolge Belagsarbeiten in der Muhlernstrasse nur bis Koeniz Zentrum. Von dort geht ein Shuttlebus. Bei schlechtem Wetter werden die Bauarbeiten um eine Woche verschoben. Dauer: bis 12.07.2015.,11.07.15 00:01,12.07.15 23:59,Köniz Schliern - Ostermundigen Rüti
Bauarbeiten,371,Samstag,1462,high,2015,7,11.07.15,160,Bauarbeiten,Geplante Stoerung,11.07.2015: Auf den Linien 160 und 332 wird infolge Belagsarbeiten die Haltestelle Kaesereistrasse prov. in der Rubigenstrasse bedient. Bei schlechter Witterung werden die Bauarbeiten um eine Woche verschoben. Dauer: bis 12.07.2015.,11.07.15 00:01,12.07.15 23:59,Konolfingen - Belp
Verspaetungen_Allgemein,372,Donnerstag,6,verylow,2015,7,02.07.15,6,Verspaetungen Allgemein,Stoerung,Die Linie 6 ist wieder durchgehend befahrbar es kann zu Verspaetungen kommen.,02.07.15 14:16,02.07.15 14:21,Fischermätteli - Worb Dorf
Verspaetungen_Allgemein,373,Donnerstag,17,verylow,2015,7,02.07.15,6,Verspaetungen Allgemein,Stoerung,Die Linie 6 ist wieder durchgehend befahrbar es kann jedoch zu Verspaetungen kommen.,02.07.15 14:20,02.07.15 14:37,Fischermätteli - Worb Dorf
Bauarbeiten,374,Dienstag,67,low,2015,7,07.07.15,10,Bauarbeiten,Geplante Stoerung,07.07.2015 11:45 Uhr: Auf der Linie 10 ist infolge Bauarbeiten mit unregelmaessigem Betrieb zu rechnen. Dauer: ca. 2h.,07.07.15 11:45,07.07.15 12:52,Köniz Schliern - Ostermundigen Rüti
Sonstige_Stoerungen,375,Donnerstag,1165,high,2015,7,16.07.15,9,Sonstige Stoerungen,Stoerung,Waehrend dem Gurtenfestival vom 16. bis 19.7 fahren auf der Linie 9 Zusatzkurse ab Bern Bahnhof (Christoffelgasse) nach Wabern. Ab 00.30 Uhr verkehrt ein Shuttlebus zwischen den Haltestellen Gurtenbahn und Bern Bahnhof.,16.07.15 00:01,31.07.15 13:25,Wabern - Wankdorf Bahnhof
Fahrzeugpanne,376,Mittwoch,35,low,2015,7,15.07.15,3,Fahrzeugpanne,Geplante Stoerung,15.07.2015 16:16 Uhr: Auf der Linie 3 ist infolge einer Fahrzeugpanne mit Kursausfaellen zu rechnen. Dauer: ca. 45 Min.,15.07.15 16:17,15.07.15 16:51,Bern Bahnhof - Weissenbühl
Verkehrsueberlastung,377,Donnerstag,54,low,2015,7,16.07.15,9,Verkehrsueberlastung,Geplante Stoerung,16.07.2015 17:53 Uhr: Auf der Linie 9 ist infolge Verkehrueberlastung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: ca. 1h.,16.07.15 17:53,16.07.15 18:47,Wabern - Wankdorf Bahnhof
Fahrzeugpanne,378,Freitag,36,low,2015,7,17.07.15,6,Fahrzeugpanne,Stoerung,Auf der Linie 6 faellt infolge einer Fahrzeugpanne der Kurs um 06:50 Uhr ab Bern Bahnhof Richtung Fischermaetteli aus. Die naechste Abfahrt erfolgt um 07:00 Uhr.  ,17.07.15 06:42,17.07.15 07:18,Fischermätteli - Worb Dorf
Fahrzeugpanne,379,Freitag,31,low,2015,7,17.07.15,6,Fahrzeugpanne,Stoerung,Auf der Linie 6 faellt infolge einer Fahrzeugpanne der Kurs um 07:06 Uhr ab Fischermaetteli Richtung Bern Bahnhof aus. Die naechste Abfahrt erfolgt um 07:16 Uhr.  ,17.07.15 06:49,17.07.15 07:19,Fischermätteli - Worb Dorf
Bauarbeiten,380,Mittwoch,103,low,2015,7,29.07.15,8,Bauarbeiten,Stoerung,Auf der Linie 8 fahren infolge Bauarbeiten zwischen Holenacker und Bruennen Westside Bahnhof Shuttlebusse. Dauer: bis 29.07.2015 ca. 15:00Uhr.,29.07.15 09:00,29.07.15 10:43,Brünnen Westside Bahnhof - Saali
Verkehrsueberlastung,381,Freitag,119,low,2015,8,07.08.15,160,Verkehrsueberlastung,Geplante Stoerung,07.08.2015 17:00 Uhr: Auf der Linie 160 ist infolge Verkehrueberlastung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: ca. 2h.,07.08.15 17:00,07.08.15 18:58,Konolfingen - Belp
Bauarbeiten,382,Mittwoch,60,low,2015,9,02.09.15,17,Bauarbeiten,Stoerung,Auf der Linie 17 ist infolge Bauarbeiten mit Verspaetungen und unregelmaessigem Betrieb zu rechnen.,02.09.15 17:42,02.09.15 18:42,Bern Bahnhof - Köniz Weiermatt
Sonstige_Stoerungen,383,Samstag,1623,high,2015,9,19.09.15,9,Sonstige Stoerungen,Geplante Stoerung,"19.09. bis 27.09.2015. Stadteinwaerts befindet sich die Haltestelle Wander in der Wabernstrasse nach der Kreuzung Friedheimweg, stadtauswaerts eingangs Weissenbuehlweg.",19.09.15 00:01,13.01.16 17:03,Wabern - Wankdorf Bahnhof
Sonstige_Stoerungen,384,Samstag,1623,high,2015,9,19.09.15,9,Sonstige Stoerungen,Geplante Stoerung,19.09. bis 27.09.2015: Richtung Wabern befindet sich die Haltestelle Bern Bahnhof auf dem Perron B Richtung Weissenbuehl auf dem Perron C unter dem Baldachin.,19.09.15 00:01,13.01.16 17:03,Wabern - Wankdorf Bahnhof
Bauarbeiten,385,Montag,1462,high,2015,9,28.09.15,7,Bauarbeiten,Geplante Stoerung,28./29.9.: Infolge Bauarbeiten faehrt von 20 Uhr bis Betriebsschluss ein Ersatzbus zwischen Europaplatz Bahnhof und Buempliz. Bitte steigen Sie beim Europaplatz um und beachten Sie die Infos auf den elektronischen Anzeigetafeln.,28.09.15 00:01,29.09.15 23:59,Bümpliz - Ostring
Bauarbeiten,386,Montag,299,medium,2015,9,28.09.15,7,Bauarbeiten,Stoerung,Tramersatz zwischen Europaplatz Bahnhof und Buempliz Endstation infolge Bauarbeiten. Dauer: 28.09.2015 ab 20:00 Uhr bis Betriebsschluss.,28.09.15 20:00,29.09.15 00:59,Bümpliz - Ostring
Bauarbeiten,387,Dienstag,299,medium,2015,9,29.09.15,7,Bauarbeiten,Stoerung,Tramersatz zwischen Europaplatz Bahnhof und Buempliz Endstation infolge Bauarbeiten. Dauer: 29.09.2015 ab 20:00 Uhr bis Betriebsschluss.,29.09.15 20:00,30.09.15 00:59,Bümpliz - Ostring
Fahrzeugpanne,388,Donnerstag,5,verylow,2015,9,24.09.15,160,Fahrzeugpanne,Stoerung,Auf der Linie 160 faellt infolge einer Fahrzeugpanne der Kurs um 17:31 Uhr ab Konolfingen Dorf Richtung Konolfingen Bahnhof aus. Die naechste Abfahrt erfolgt um 17:59 Uhr.  ,24.09.15 17:31,24.09.15 17:36,Konolfingen - Belp
Verkehrsueberlastung,389,Freitag,16,verylow,2015,11,06.11.15,160,Verkehrsueberlastung,Geplante Stoerung,06.11.2015 15:45 Uhr: Auf der Linie 160 ist infolge Verkehrueberlastung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: ca. 30 Min.,06.11.15 15:45,06.11.15 16:01,Konolfingen - Belp
Verkehrsueberlastung,390,Donnerstag,53,low,2015,11,12.11.15,10,Verkehrsueberlastung,Stoerung,Auf der Linie 10 ist infolge Verkehrueberlastung mit unregelmaessigem Betrieb zu rechnen.,12.11.15 17:33,12.11.15 18:25,Köniz Schliern - Ostermundigen Rüti
Verkehrsueberlastung,391,Freitag,162,medium,2015,11,13.11.15,20,Verkehrsueberlastung,Stoerung,Auf der Linie 20 ist infolge Verkehrueberlastung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: bis 13.11.2015 ca. 19:00 Uhr.,13.11.15 16:18,13.11.15 19:00,Bern Bahnhof - Wankdorf Bahnhof
Verkehrsueberlastung,392,Freitag,162,medium,2015,11,13.11.15,20,Verkehrsueberlastung,Stoerung,Auf der Linie 20 ist infolge Verkehrueberlastung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: bis 13.11.2015 ca. 19:00 Uhr.,13.11.15 16:18,13.11.15 19:00,Bern Bahnhof - Wankdorf Bahnhof
Verkehrsueberlastung,393,Freitag,81,low,2015,11,13.11.15,10,Verkehrsueberlastung,Stoerung,Auf der Linie 10 ist infolge Verkehrueberlastung mit Verspaetungen und Kursausfaellen zu rechnen. Dauer: bis 13.11.2015 ca. 19:00 Uhr.,13.11.15 16:49,13.11.15 18:10,Köniz Schliern - Ostermundigen Rüti
Verkehrsueberlastung,394,Montag,60,low,2015,11,16.11.15,10,Verkehrsueberlastung,Stoerung,Auf der Linie 10 ist infolge Verkehrueberlastung mit unregelmaessigem Betrieb zu rechnen.,16.11.15 17:48,16.11.15 18:48,Köniz Schliern - Ostermundigen Rüti
Fahrzeugpanne,395,Dienstag,15,verylow,2015,11,17.11.15,19,Fahrzeugpanne,Stoerung,Auf der Linie 19 faellt die Abfahrt 06:49 Uhr ab Elfenau infolge einer Fahrzeugpanne aus. Dauer: bis 17.11.2015 ca. 07:00 Uhr.,17.11.15 06:45,17.11.15 07:00,Blinzern - Elfenau
Sonstige_Stoerungen,396,Sonntag,2060,high,2015,12,13.12.15,11,Sonstige Stoerungen,Stoerung,Ab 13.12.: Die Haltestellen Gueterbahnhof und Bremgartenfriedhof werden ab dem Fahrplanwechsel von der PostAuto-Linie 101 bedient.,13.12.15 00:01,10.12.16 23:09,Holligen - Neufeld P+R
Sonstige_Stoerungen,397,Sonntag,2060,high,2015,12,13.12.15,11,Sonstige Stoerungen,Stoerung,Ab 13.12.: Die Haltestellen Gueterbahnhof und Bremgartenfriedhof werden ab dem Fahrplanwechsel von der PostAuto-Linie 101 bedient.,13.12.15 00:01,10.12.16 23:09,Holligen - Neufeld P+R
Sonstige_Stoerungen,398,Sonntag,2052,high,2015,12,13.12.15,11,Sonstige Stoerungen,Stoerung,Ab 13.12.: Die Haltestelle Inselspital der Linie 11 befindet sich ab dem Fahrplanwechsel neu vor dem Haupteingang des Bettenhochhauses.,13.12.15 00:17,10.12.16 23:17,Holligen - Neufeld P+R
Sonstige_Stoerungen,399,Donnerstag,18,verylow,2015,11,26.11.15,160,Sonstige Stoerungen,Stoerung,Auf der Linie 160 ist der Kurs 14:04 Uhr ab Bern Flughafen nach Konolfingen Dorf ca. 8 Minuten verspaetet.,26.11.15 14:52,26.11.15 15:10,Konolfingen - Belp
Kundgebung_oder_Veranstaltung,400,Donnerstag,120,low,2015,12,03.12.15,11,Kundgebung oder Veranstaltung,Geplante Stoerung,03.12.2015: Die Haltestelle Bern Bahnhof der Linie 11 befindet sich von ca. 18.30 bis ca. 20.30 Uhr infolge einer Veranstaltung in Richtung Gueterbahnhof beim Perron D und Richtung Â«Neufeld P+RÂ» beim Perron A.,03.12.15 18:30,03.12.15 20:30,Holligen - Neufeld P+R
Ersatzfahrten_und_Kursausfaelle,401,Sonntag,780,high,2015,12,06.12.15,160,Ersatzfahrten und Kursausfaelle,Geplante Stoerung,06.12.2015: Die Haltestelle Belp Schuetzen der Linie 160 und 334 ist von ca. 7.00 bis ca. 20.00 Uhr infolge des Weihnachtmarktes nicht bedient.,06.12.15 07:00,06.12.15 20:00,Konolfingen - Belp
Verkehrsueberlastung,402,Montag,18,verylow,2015,12,07.12.15,11,Verkehrsueberlastung,Geplante Stoerung,07.12.2015 08:03 Uhr: Auf der Linie 11 ist infolge Verkehrueberlastung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,07.12.15 08:03,07.12.15 08:21,Holligen - Neufeld P+R
Verkehrsueberlastung,403,Montag,18,verylow,2015,12,07.12.15,11,Verkehrsueberlastung,Geplante Stoerung,07.12.2015 08:03 Uhr: Auf der Linie 11 ist infolge Verkehrueberlastung mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,07.12.15 08:03,07.12.15 08:21,Holligen - Neufeld P+R
Unregelmaessiger_Betrieb_und_Umleitungen,404,Freitag,46,low,2015,12,11.12.15,17,Unregelmaessiger Betrieb und Umleitungen,Stoerung,Die Linie 17 wird als Tramersatz Linie 6 in beiden Richtungen umgeleitet.,11.12.15 17:06,11.12.15 17:52,Bern Bahnhof - Köniz Weiermatt
Verkehrsunfall,405,Freitag,86,low,2015,12,11.12.15,6,Verkehrsunfall,Stoerung,Auf der Linie 6 muss infolge eines Verkehrsunfalls mit grossen Verspaetungen gerechnet werden. Ersatzbetrieb auf der Strecke zwischen Bahnhof und Fischermaetteli mit der Linie 17.,11.12.15 17:09,11.12.15 18:35,Fischermätteli - Worb Dorf
Fahrzeugpanne,406,Freitag,47,low,2015,12,11.12.15,12,Fahrzeugpanne,Stoerung,Auf der Linie 12 ist infolge einer Fahrzeugpanne mit unregelmaessigem Betrieb zu rechnen.,11.12.15 17:13,11.12.15 18:00,Längasse - Zentrum Paul Klee
Fahrzeugpanne,407,Sonntag,27,verylow,2015,12,13.12.15,12,Fahrzeugpanne,Stoerung,Auf der Linie 12 faellt infolge einer Fahrzeugpanne der Kurs um 23:08 Uhr ab Bern Zentrum Paul Klee Richtung Bern Bahnhof aus. Die naechste Abfahrt erfolgt um 23:23 Uhr.  ,13.12.15 23:05,13.12.15 23:31,Längasse - Zentrum Paul Klee
Verkehrsunfall,408,Montag,17,verylow,2015,12,14.12.15,8,Verkehrsunfall,Geplante Stoerung,14.12.2015 09:02 Uhr: Auf der Linie 8 ist infolge eines Verkehrsunfalls die Strecke zwischen Buempliz Unterfuehrung und Bern Bruennen Westside Bahnhof unterbrochen. Die Linie 8 wird ab Unterfuehrung via Buempliz umgeleitet.Dauer: unbestimmt.,14.12.15 09:03,14.12.15 09:20,Brünnen Westside Bahnhof - Saali
Verkehrsunfall,409,Montag,11,verylow,2015,12,14.12.15,8,Verkehrsunfall,Geplante Stoerung,14.12.2015 09:09 Uhr: Auf der Linie 8 ist infolge eines Verkehrsunfalls mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,14.12.15 09:09,14.12.15 09:20,Brünnen Westside Bahnhof - Saali
Verspaetungen_Allgemein,410,Montag,42,low,2015,12,14.12.15,8,Verspaetungen Allgemein,Geplante Stoerung,14.12.2015 09:20 Uhr: Die Strecke zwischen Buempliz-Unterfuehrung und Bruennen Westside ist wieder durchgehend befahrbar. Es muss aber mit Verspaetungen und unregelmaessigem Betrieb gerechnet werden. Dauer: unbestimmt.,14.12.15 09:23,14.12.15 10:04,Brünnen Westside Bahnhof - Saali
Verspaetungen_Allgemein,411,Dienstag,53,low,2015,12,15.12.15,11,Verspaetungen Allgemein,Stoerung,Auf der Linie 11 ist die Umleitung aufgehoben jedoch ist mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: bis 15.12.2015 ca. 19:00 Uhr.,15.12.15 18:08,15.12.15 19:01,Holligen - Neufeld P+R
Sonstige_Stoerungen,412,Dienstag,25,verylow,2015,12,15.12.15,3,Sonstige Stoerungen,Stoerung,Die Linie 3 faehrt wieder nach Fahrplan.,15.12.15 18:24,15.12.15 18:48,Bern Bahnhof - Weissenbühl
Verkehrsueberlastung,413,Mittwoch,27,verylow,2015,4,01.04.15,160,Verkehrsueberlastung,Geplante Stoerung,01.04.2015 14:30 Uhr: Auf der Linie 160 ist infolge Verkehrueberlastung in Muensingen mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: ca. 2h.,01.04.15 14:41,01.04.15 15:08,Konolfingen - Belp
Verkehrsunfall,414,Samstag,24,verylow,2015,4,04.04.15,17,Verkehrsunfall,Stoerung,Auf der Linie 17 ist infolge eines Verkehrsunfalls mit unregelmaessigem Betrieb zu rechnen.,04.04.15 16:30,04.04.15 16:54,Bern Bahnhof - Köniz Weiermatt
Verspaetungen_Allgemein,415,Donnerstag,70,low,2015,4,09.04.15,9,Verspaetungen Allgemein,Stoerung,Die Stoerung am Wankdorf Bahnhof ist behoben und die Strecke fuer L9 und L20 wieder durchgehend befahrbar. Es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen. Es fahren Tramersatzbusse zwischen Wabern-Bahnhof-Wabern.,09.04.15 13:07,09.04.15 14:16,Wabern - Wankdorf Bahnhof
Verspaetungen_Allgemein,416,Donnerstag,70,low,2015,4,09.04.15,20,Verspaetungen Allgemein,Stoerung,Die Stoerung am Wankdorf Bahnhof ist behoben und die Strecke fuer L9 und L20 wieder durchgehend befahrbar. Es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen. Es fahren Tramersatzbusse zwischen Wabern-Bahnhof-Wabern.,09.04.15 13:07,09.04.15 14:16,Bern Bahnhof - Wankdorf Bahnhof
Verspaetungen_Allgemein,417,Donnerstag,70,low,2015,4,09.04.15,20,Verspaetungen Allgemein,Stoerung,Die Stoerung am Wankdorf Bahnhof ist behoben und die Strecke fuer L9 und L20 wieder durchgehend befahrbar. Es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen. Es fahren Tramersatzbusse zwischen Wabern-Bahnhof-Wabern.,09.04.15 13:07,09.04.15 14:16,Bern Bahnhof - Wankdorf Bahnhof
Fahrzeugpanne,418,Donnerstag,42,low,2015,4,09.04.15,9,Fahrzeugpanne,Stoerung,Infolge Fahrzeugpanne am Wankdorf Bahnhof wendet die L 9 am Guisanplatz die Strecke Guisanplatz-Wankkdorf Bahnhof ist vorruebergehend nicht bedient. Die L20 wendet im Wyler. Die Haltestelle Wankdorf Bahnhof ist vorruebergehend nicht bedient.,09.04.15 13:23,09.04.15 14:05,Wabern - Wankdorf Bahnhof
Verspaetungen_Allgemein,419,Donnerstag,38,low,2015,4,09.04.15,9,Verspaetungen Allgemein,Stoerung,Die Stoerung am Wankdorf Bahnhof ist behoben und die Strecke fuer L9 und L20 wieder durchgehend befahrbar. Es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen.,09.04.15 13:29,09.04.15 14:06,Wabern - Wankdorf Bahnhof
Verspaetungen_Allgemein,420,Donnerstag,38,low,2015,4,09.04.15,20,Verspaetungen Allgemein,Stoerung,Die Stoerung am Wankdorf Bahnhof ist behoben und die Strecke fuer L9 und L20 wieder durchgehend befahrbar. Es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen.,09.04.15 13:29,09.04.15 14:06,Bern Bahnhof - Wankdorf Bahnhof
Verspaetungen_Allgemein,421,Donnerstag,38,low,2015,4,09.04.15,20,Verspaetungen Allgemein,Stoerung,Die Stoerung am Wankdorf Bahnhof ist behoben und die Strecke fuer L9 und L20 wieder durchgehend befahrbar. Es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen.,09.04.15 13:29,09.04.15 14:06,Bern Bahnhof - Wankdorf Bahnhof
Verspaetungen_Allgemein,422,Donnerstag,27,verylow,2015,4,09.04.15,9,Verspaetungen Allgemein,Stoerung,Die Stoerung am Wankdorf Bahnhof ist behoben und die Strecke fuer L9 und L20 wieder durchgehend befahrbar. Es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen. Es fahren Tramersatzbusse zwischen Wabern-Bahnhof-Wabern.,09.04.15 13:41,09.04.15 14:07,Wabern - Wankdorf Bahnhof
Verspaetungen_Allgemein,423,Donnerstag,27,verylow,2015,4,09.04.15,20,Verspaetungen Allgemein,Stoerung,Die Stoerung am Wankdorf Bahnhof ist behoben und die Strecke fuer L9 und L20 wieder durchgehend befahrbar. Es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen. Es fahren Tramersatzbusse zwischen Wabern-Bahnhof-Wabern.,09.04.15 13:41,09.04.15 14:07,Bern Bahnhof - Wankdorf Bahnhof
Verspaetungen_Allgemein,424,Donnerstag,27,verylow,2015,4,09.04.15,20,Verspaetungen Allgemein,Stoerung,Die Stoerung am Wankdorf Bahnhof ist behoben und die Strecke fuer L9 und L20 wieder durchgehend befahrbar. Es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen. Es fahren Tramersatzbusse zwischen Wabern-Bahnhof-Wabern.,09.04.15 13:41,09.04.15 14:07,Bern Bahnhof - Wankdorf Bahnhof
Kundgebung_oder_Veranstaltung,425,Mittwoch,1259,high,2015,4,15.04.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 sind infolge einer Veranstaltung auf dem Bundesplatz stadtauswaerts durch die Spital- / Marktgasse umgeleitet.,15.04.15 12:00,16.04.15 08:58,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,426,Mittwoch,1259,high,2015,4,15.04.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 sind infolge einer Veranstaltung auf dem Bundesplatz stadtauswaerts durch die Spital- / Marktgasse umgeleitet.,15.04.15 12:00,16.04.15 08:58,Blinzern - Elfenau
Fahrzeugpanne,427,Freitag,64,low,2015,4,10.04.15,7,Fahrzeugpanne,Geplante Stoerung,10.04.2015 08:20 Uhr: Auf der Linie 7 ist infolge einer Fahrzeugpanne mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,10.04.15 08:20,10.04.15 09:23,Bümpliz - Ostring
Fahrzeugpanne,428,Freitag,9,verylow,2015,4,10.04.15,7,Fahrzeugpanne,Geplante Stoerung,10.04.2015 08:24 Uhr: Auf der Linie 7 ist infolge einer Fahrzeugpanne die Strecke zwischen Buempliz Unterfuehrung und Buempliz nicht bedient. Es werden Ersatzbusse eingesetzt. Dauer: unbestimmt.,10.04.15 08:27,10.04.15 08:35,Bümpliz - Ostring
Verkehrsunfall,429,Samstag,45,low,2015,4,11.04.15,9,Verkehrsunfall,Geplante Stoerung,11.04.2015 19:02 Uhr: Auf der Linie 9 ist infolge eines Unfalls mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: ca. 30 Min.,11.04.15 19:03,11.04.15 19:47,Wabern - Wankdorf Bahnhof
Verspaetungen_Allgemein,430,Montag,156,medium,2015,4,13.04.15,3,Verspaetungen Allgemein,Geplante Stoerung,13.04.2015 06:44 Uhr: Auf den Linien 3 6 7 und 8 ist infolge Oberleitungsschaden mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,13.04.15 06:45,13.04.15 09:20,Bern Bahnhof - Weissenbühl
Verspaetungen_Allgemein,431,Montag,156,medium,2015,4,13.04.15,6,Verspaetungen Allgemein,Geplante Stoerung,13.04.2015 06:44 Uhr: Auf den Linien 3 6 7 und 8 ist infolge Oberleitungsschaden mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,13.04.15 06:45,13.04.15 09:20,Fischermätteli - Worb Dorf
Verspaetungen_Allgemein,432,Montag,156,medium,2015,4,13.04.15,7,Verspaetungen Allgemein,Geplante Stoerung,13.04.2015 06:44 Uhr: Auf den Linien 3 6 7 und 8 ist infolge Oberleitungsschaden mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,13.04.15 06:45,13.04.15 09:20,Bümpliz - Ostring
Verspaetungen_Allgemein,433,Montag,156,medium,2015,4,13.04.15,8,Verspaetungen Allgemein,Geplante Stoerung,13.04.2015 06:44 Uhr: Auf den Linien 3 6 7 und 8 ist infolge Oberleitungsschaden mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,13.04.15 06:45,13.04.15 09:20,Brünnen Westside Bahnhof - Saali
Verspaetungen_Allgemein,434,Montag,99,low,2015,4,13.04.15,17,Verspaetungen Allgemein,Stoerung,Die Strecke ist wieder durchgehend befahrbar es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen.,13.04.15 07:02,13.04.15 08:41,Bern Bahnhof - Köniz Weiermatt
Verspaetungen_Allgemein,435,Montag,120,low,2015,4,13.04.15,7,Verspaetungen Allgemein,Stoerung,Die Strecke ist wieder durchgehend befahrbar es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen.,13.04.15 07:21,13.04.15 09:20,Bümpliz - Ostring
Verspaetungen_Allgemein,436,Montag,120,low,2015,4,13.04.15,8,Verspaetungen Allgemein,Stoerung,Die Strecke ist wieder durchgehend befahrbar es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen.,13.04.15 07:21,13.04.15 09:20,Brünnen Westside Bahnhof - Saali
Verspaetungen_Allgemein,437,Montag,103,low,2015,4,13.04.15,3,Verspaetungen Allgemein,Stoerung,Die Strecke ist wieder durchgehend befahrbar es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen.,13.04.15 07:37,13.04.15 09:20,Bern Bahnhof - Weissenbühl
Verspaetungen_Allgemein,438,Montag,101,low,2015,4,13.04.15,6,Verspaetungen Allgemein,Stoerung,Die Strecke ist wieder durchgehend befahrbar es kommt jedoch weiterhin zu Verspaetungen und Kursausfaellen.,13.04.15 07:39,13.04.15 09:20,Fischermätteli - Worb Dorf
